X-Value,Measured,Fitted,Residual,IRF
5.78819767821069,11801,0.1,0,0.1
5.83725020090739,11784,0.1,0,0.1
5.88630272360409,11873,0.1,0,0.1
5.93535524630079,11622,0.1,0,0.1
5.98440776899749,11776,0.1,0,0.1
6.03346029169419,11549,0.1,0,0.1
6.08251281439089,11519,0.1,0,0.1
6.13156533708759,11725,0.1,0,0.1
6.1806178597843,11442,0.1,0,0.1
6.229670382481,11445,0.1,0,0.1
6.2787229051777,11607,0.1,0,0.1
6.3277754278744,11772,0.1,0,0.1
6.3768279505711,11594,0.1,0,0.1
6.4258804732678,11673,0.1,0,0.1
6.4749329959645,11771,0.1,0,0.1
6.5239855186612,11644,0.1,0,0.1
6.5730380413579,11409,0.1,0,0.1
6.6220905640546,11499,0.1,0,0.1
6.6711430867513,11277,0.1,0,0.1
