X-Value,Measured,Fitted,Residual,IRF
0,0.1,0.1,0,0.1
0.0490525226967008,0.1,0.1,0,0.1
0.0981050453934015,0.1,0.1,0,0.1
0.147157568090102,0.1,0.1,0,0.1
0.196210090786803,0.1,0.1,0,0.1
0.245262613483504,1204,0.1,0,0.1
0.294315136180205,1189,0.1,0,0.1
0.343367658876905,1113,0.1,0,0.1
0.392420181573606,1121,0.1,0,0.1
0.441472704270307,1154,0.1,0,0.1
0.490525226967008,1118,0.1,0,0.1
0.539577749663708,1135,0.1,0,0.1
0.588630272360409,1179,0.1,0,0.1
0.63768279505711,1311,0.1,0,0.1
0.686735317753811,1517,0.1,0,0.1
0.735787840450511,1889,0.1,0,0.1
0.784840363147212,2463,0.1,0,0.1
0.833892885843913,3204,0.1,0,0.1
0.882945408540614,4283,0.1,0,0.1
0.931997931237314,5235,0.1,0,0.1
0.981050453934015,6429,0.1,0,0.1
1.03010297663072,7624,0.1,0,0.1
1.07915549932742,9058,0.1,0,0.1
1.12820802202412,10148,0.1,0,0.1
1.17726054472082,11788,0.1,0,0.1
1.22631306741752,12775,0.1,0,0.1
1.27536559011422,14019,0.1,0,0.1
1.32441811281092,15238,0.1,0,0.1
1.37347063550762,16437,0.1,0,0.1
1.42252315820432,17567,0.1,0,0.1
1.47157568090102,18785,0.1,0,0.1
1.52062820359772,19458,0.1,0,0.1
1.56968072629442,20385,0.1,0,0.1
1.61873324899112,21342,0.1,0,0.1
1.66778577168783,21674,0.1,0,0.1
1.71683829438453,22673,0.1,0,0.1
1.76589081708123,23192,0.1,0,0.1
1.81494333977793,23765,0.1,0,0.1
1.86399586247463,24227,0.1,0,0.1
1.91304838517133,24325,0.1,0,0.1
1.96210090786803,25026,0.1,0,0.1
2.01115343056473,25100,0.1,0,0.1
2.06020595326143,25127,0.1,0,0.1
2.10925847595813,25423,0.1,0,0.1
2.15831099865483,25557,0.1,0,0.1
2.20736352135153,25498,0.1,0,0.1
2.25641604404823,25477,0.1,0,0.1
2.30546856674494,25582,0.1,0,0.1
2.35452108944164,25962,0.1,0,0.1
2.40357361213834,25738,0.1,0,0.1
2.45262613483504,25291,0.1,0,0.1
2.50167865753174,24844,0.1,0,0.1
2.55073118022844,25008,0.1,0,0.1
2.59978370292514,25070,0.1,0,0.1
2.64883622562184,24872,0.1,0,0.1
2.69788874831854,24222,25078.5808410645,-5.50380903104064,0.1
2.74694127101524,24070,24631.5660362354,-3.61961841009487,0.1
2.79599379371194,23604,24192.6624630722,-3.83154155697878,0.1
2.84504631640864,23214,23761.72294059,-3.59489277387809,0.1
2.89409883910534,23202,23338.602958452,-0.896803705121811,0.1
2.94315136180205,22733,22923.1606285091,-1.26122400511126,0.1
2.99220388449875,22456,22515.2566372197,-0.395431081065694,0.1
3.04125640719545,22039,22114.7541989325,-0.510282609335851,0.1
3.09030892989215,21824,21721.5190100173,0.693707093856519,0.1
3.13936145258885,21504,21335.4192038277,1.14960455234477,0.1
3.18841397528555,20922,20956.325306481,-0.2373082434708,0.1
3.23746649798225,20484,20584.1101934413,-0.699472938479291,0.1
3.28651902067895,20161,20218.6490468895,-0.406009407611197,0.1
3.33557154337565,20043,19859.8193138669,1.29389286546582,0.1
3.38462406607235,19959,19507.500665179,3.1958598504263,0.1
3.43367658876905,19438,19161.5749550444,1.9826753172568,0.1
3.48272911146575,19325,18821.9261814759,3.6188615199197,0.1
3.53178163416245,18855,18488.440447381,2.66950828724873,0.1
3.58083415685915,18355,18161.0059223674,1.43189534528287,0.1
3.62988667955586,18159,17839.5128052425,2.37086863754251,0.1
3.67893920225256,17814,17523.8532871925,2.17388682579052,0.1
3.72799172494926,17503,17213.9215156305,2.18504065888742,0.1
3.77704424764596,16939,16909.6135586995,0.225789172627035,0.1
3.82609677034266,16721,16610.8273704209,0.852005879558185,0.1
3.87514929303936,16510,16317.4627564737,1.49844640208117,0.1
3.92420181573606,16193,16029.4213405964,1.28547308147033,0.1
3.97325433843276,16054,15746.6065315971,2.42606820342437,0.1
4.02230686112946,15633,15468.9234909633,1.31227617258316,0.1
4.07135938382616,15226,15196.2791010585,0.240862410450162,0.1
4.12041190652286,14879,14928.5819338967,-0.406477574219597,0.1
4.16946442921956,14521,14665.7422204828,-1.20114923248782,0.1
4.21851695191627,14598,14407.6718207101,1.57527511872443,0.1
4.26756947461297,14452,14154.2841938031,2.47649762704923,0.1
4.31662199730967,13980,13905.4943692975,0.630137767164294,0.1
4.36567452000637,13945,13661.218918546,2.40311292965717,0.1
4.41472704270307,13410,13421.375926742,-0.0982363907078519,0.1
4.46377956539977,13360,13185.88496545,1.50637480863766,0.1
4.51283208809647,13062,12954.6670656351,0.939135295527281,0.1
4.56188461079317,12752,12727.6446911819,0.215677325107143,0.1
4.61093713348987,12371,12504.7417128932,-1.20244294242825,0.1
4.65998965618657,12192,12285.8833829614,-0.850259030909056,0.1
4.70904217888327,12109,12070.9963099028,0.345359676118523,0.1
4.75809470157997,11862,11860.0084339462,0.0182858753632719,0.1
4.80714722427667,11740,11652.8490028689,0.804337490769825,0.1
4.85619974697337,11425,11449.4485482709,-0.228730970091095,0.1
4.90525226967008,11270,11249.7388622791,0.190854265456343,0.1
4.95430479236678,11104,11053.6529746749,0.477786736550779,0.1
5.00335731506348,10916,10861.1251304365,0.525220583021218,0.1
5.05240983776018,10694,10672.0907676888,0.211863952660074,0.1
5.10146236045688,10696,10486.4864960532,2.02582218587949,0.1
5.15051488315358,10261,10304.2500753906,-0.426964753601827,0.1
