-777.87311982425126,5.8000001907348633
-776.63374739947358,-4
-775.39461482227671,14.199999809265137
-774.15572204389719,18.200000762939453
-772.91706901559337,3.4000000953674316
-771.67865568863454,4.5999999046325684
-770.44048201429,18.200000762939453
-769.20254794384346,16
-767.96485342860433,15.399999618530273
-766.7273984198855,13
-765.49018286900719,5.1999998092651367
-764.25320672730777,9.1999998092651367
-763.01646994613657,16
-761.77997247685744,2
-760.5437142708488,7.5999999046325684
-759.307695279489,-10
-758.07191545417118,19.399999618530273
-756.83637474631723,-5.1999998092651367
-755.601073107342,28
-754.36601048868215,10.800000190734863
-753.13118684178153,-2
-751.89660211810587,20.799999237060547
-750.66225626912092,-0.40000000596046448
-749.42814924630693,-0.60000002384185791
-748.19428100116238,7.5999999046325684
-746.960651485193,4.4000000953674316
-745.72726064991912,16.200000762939453
-744.49410844686827,11
-743.26119482758622,0.800000011920929
-742.02851974362966,-3.5999999046325684
-740.79608314656616,9.3999996185302734
-739.5638849879706,1.2000000476837158
-738.331925219436,22.600000381469727
-737.10020379257367,-2.4000000953674316
-735.86872065898388,-10.800000190734863
-734.63747577031063,7.5999999046325684
-733.406469078187,11
-732.17570053426061,14
-730.94517009020092,2.4000000953674316
-729.71487769768464,10.199999809265137
-728.48482330838851,12.399999618530273
-727.25500687402564,12
-726.02542834630549,22.200000762939453
-724.79608767694481,10.199999809265137
-723.56698481768581,0
-722.33811972027434,7.8000001907348633
-721.10949233647079,19.799999237060547
-719.88110261805014,-7.4000000953674316
-718.652950516791,30.200000762939453
-717.42503598449366,3.7999999523162842
-716.19735897296232,4.1999998092651367
-714.96991943401918,5
-713.74271731949739,4.5999999046325684
-712.515752581241,8.6000003814697266
-711.28902517110146,-5.8000001907348633
-710.06253504095184,8.6000003814697266
-708.83628214267264,10.800000190734863
-707.610266428148,-8.3999996185302734
-706.384487849291,10.800000190734863
-705.15894635801124,4.5999999046325684
-703.93364190623652,3.2000000476837158
-702.70857444590911,2.4000000953674316
-701.48374392898586,16
-700.25915030741635,-2
-699.03479353318289,-0.40000000596046448
-697.81067355827872,11.399999618530273
-696.58679033470071,-7.5999999046325684
-695.36314381444936,0.60000002384185791
-694.1397339495652,2.2000000476837158
-692.91656069207056,8
-691.69362399401689,2
-690.47092380745926,10.399999618530273
-689.24846008447821,20.200000762939453
-688.02623277714338,-0.20000000298023224
-686.80424183756077,-7.4000000953674316
-685.58248721782911,13.800000190734863
-684.360968870069,3.2000000476837158
-683.13968674641546,3.7999999523162842
-681.91864079900733,9
-680.69783097999425,10.800000190734863
-679.4772572415477,12.800000190734863
-678.25691953584283,-2.7999999523162842
-677.0368178150693,25.799999237060547
-675.81695203143136,-3.5999999046325684
-674.59732213714051,-7.8000001907348633
-673.37792808442282,-3.5999999046325684
-672.15876982551163,-4.5999999046325684
-670.9398473126621,13
-669.72116049812939,3
-668.50270933419051,22.399999618530273
-667.28449377312245,6.8000001907348633
-666.0665137672313,21.200000762939453
-664.84876926881952,-3
-663.63126023020413,11.399999618530273
-662.413986603724,-0.20000000298023224
-661.19694834172151,0.20000000298023224
-659.9801453965465,21.399999618530273
-658.76357772057054,-0.60000002384185791
-657.54724526617247,-2.5999999046325684
-656.33114798573843,6.4000000953674316
-655.11528583168,8.6000003814697266
-653.89965875640155,1.2000000476837158
-652.68426671233283,17.799999237060547
-651.46910965191455,-0.40000000596046448
-650.25418752759469,8
-649.03950029183216,9.8000001907348633
-647.825047897104,6.4000000953674316
-646.61083029589463,6.5999999046325684
-645.39684744069928,5.1999998092651367
-644.18309928402778,25.399999618530273
-642.96958577839359,5.5999999046325684
-641.75630687633929,21.399999618530273
-640.54326253040745,-6.4000000953674316
-639.33045269314425,9.8000001907348633
-638.117877317125,-1.6000000238418579
-636.90553635492142,9.1999998092651367
-635.69342975913059,4
-634.481557482357,11.600000381469727
-633.26991947720853,12.199999809265137
-632.05851569631523,5.8000001907348633
