-777.74687133807856,106.33333587646484
-776.50770429765,114
-775.26877705141487,126.66666412353516
-774.03008955063888,133.66667175292969
-772.79164174658763,135.66667175292969
-771.55343359055223,132.66667175292969
-770.31546503381287,136
-769.07773602767884,139
-767.8402465234667,135
-766.60299647250758,144
-765.36598582614351,150.66667175292969
-764.12921453572744,130.66667175292969
-762.89268255262323,140
-761.65638982821292,142.33332824707031
-760.42033631388222,141.33332824707031
-759.184521961035,136
-757.948946721086,139.66667175292969
-756.71361054546833,157
-755.47851338560758,146.33332824707031
-754.24365519296589,138.33332824707031
-753.009035918998,138
-751.77465551518071,147
-750.5405139330087,154
-749.30661112396592,145
-748.0729470395836,157.66667175292969
-746.8395216313711,144.66667175292969
-745.60633485086328,143.66667175292969
-744.3733866496168,152.66667175292969
-743.14067697918108,146.33332824707031
-741.90820579113461,144
-740.67597303705952,148
-739.44397866855252,145
-738.21222263721756,140.66667175292969
-736.98070489468046,148.66667175292969
-735.749425392567,144
-734.51838408252479,150.66667175292969
-733.28758091621239,144
-732.057015845292,140.33332824707031
-730.82668882144753,152.66667175292969
-729.59659979637036,146
-728.366748721759,158.66667175292969
-727.13713554934475,157
-725.90776023084072,147.33332824707031
-724.67862271799277,146.33332824707031
-723.449722962554,161.66667175292969
-722.22106091628848,160
-720.99263653096386,140.33332824707031
-719.76444975838785,156
-718.53650055034268,153
-717.308788858647,155
-716.08131463512655,148.66667175292969
-714.85407783161827,156.66667175292969
-713.62707839996983,150
-712.40031629203258,156.66667175292969
-711.17379145969062,157
-709.94750385482075,164.33332824707031
-708.72145342932527,150.66667175292969
-707.49564013510644,161.33332824707031
-706.27006392408839,156.66667175292969
-705.04472474819522,155
-703.81962255938379,153.33332824707031
-702.59475730959639,158
-701.3701289508117,160
-700.14573743500478,163
-698.9215827141652,161.66667175292969
-697.69766474030075,159.33332824707031
-696.47398346541922,167.66667175292969
-695.25053884156114,166.66667175292969
-694.02733082075611,155.66667175292969
-692.80435935505557,159
-691.58162439652915,165
-690.35912589724649,162.33332824707031
-689.13686380929175,167.33332824707031
-687.91483808476733,162.66667175292969
-686.69304867578649,162.33332824707031
-685.47149553447343,168
-684.25017861295237,159
-683.02909786337659,154
-681.80825323790668,160.66667175292969
-680.5876446887105,154.33332824707031
-679.3672721679668,163.33332824707031
-678.14713562787256,164
-676.92723502063564,163.33332824707031
-675.70757029846391,165.33332824707031
-674.48814141360162,169
-673.26894831827849,165
-672.04999096475331,171
-670.83126930528488,168
-669.61278329215747,155
-668.39453287765537,166.66667175292969
-667.176518014081,168
-665.95873865374051,172.66667175292969
-664.7411947489727,171
-663.5238862520946,164
-662.30681311546687,170
-661.0899752914429,158.33332824707031
-659.87337273240155,175.66667175292969
-658.6570053907144,158.66667175292969
-657.44087321878942,170.66667175292969
-656.22497616902,171
-655.009314193836,161.66667175292969
-653.79388724565979,174
-652.57869527693947,172.33332824707031
-651.363738240123,172.33332824707031
-650.14901608768014,162.66667175292969
-648.93452877208438,171
-647.720276245831,172.33332824707031
-646.5062584614152,180
-645.29247537135416,178.33332824707031
-644.078926928165,174.66667175292969
-642.86561308439377,169.33332824707031
-641.65253379257956,180.66667175292969
-640.43968900529035,175
-639.22707867508689,163.66667175292969
-638.01470275456631,170.33332824707031
-636.80256119630758,172.33332824707031
-635.590653952926,181.66667175292969
-634.37898097704056,176.33332824707031
-633.16754222128111,190.33332824707031
-631.95633763828118,195.33332824707031
-630.745367180707,178.33332824707031
-629.534630801214,187.66667175292969
-628.32412845248655,182
-627.11386008720547,174.66667175292969
-625.9038256580734,182.33332824707031
-624.69402511780754,180.33332824707031
-623.48445841912508,178.33332824707031
-622.27512551476138,183.66667175292969
-621.0660263574664,181
-619.85716089999733,184.66667175292969
-618.64852909512592,175.33332824707031
-617.44013089563123,188.66667175292969
-616.2319662543141,179.33332824707031
-615.0240351239645,185.33332824707031
-613.81633745741237,188
-612.60887320749134,185.33332824707031
-611.40164232702409,168.33332824707031
-610.194644768877,169.66667175292969
-608.98788048590177,180.33332824707031
-607.781349430983,173.66667175292969
-606.57505155700892,188
-605.36898681687126,179.33332824707031
-604.1631551634764,190.33332824707031
-602.95755654975983,185
-601.75219092864245,180.66667175292969
-600.54705825307065,192
-599.34215847600535,177.33332824707031
-598.13749155041478,196.33332824707031
-596.93305742927441,186.33332824707031
-595.72885606557793,198.66667175292969
-594.52488741232992,177.66667175292969
-593.32115142254224,193.33332824707031
-592.117648049245,194
-590.91437724546449,190
-589.71133896426,199.66667175292969
-588.50853315869062,186
-587.30595978182646,184.33332824707031
-586.10361878675576,176.66667175292969
-584.90151012657043,196
-583.69963375437328,179
-582.49798962329442,194
-581.296577686453,188
-580.09539789699556,199
-578.894450208074,195
-577.69373457285474,192
-576.4932509445116,195.66667175292969
-575.29299927623651,187
-574.09297952122142,200
-572.89319163268192,191.66667175292969
-571.69363556384451,201.66667175292969
-570.49431126793752,188.33332824707031
-569.29521869820383,184.66667175292969
-568.09635780790632,199.66667175292969
-566.89772855030969,205
-565.69933087869686,197
-564.50116474635433,192.66667175292969
-563.30323010658867,193.33332824707031
-562.1055269127155,192
-560.90805511805775,193.33332824707031
-559.710814675951,194.66667175292969
-558.513805539751,206.33332824707031
-557.31702766280978,190.33332824707031
-556.12048099851017,201.66667175292969
-554.92416550022062,198.66667175292969
-553.72808112134589,198
-552.53222781529075,210
-551.33660553547088,199.66667175292969
-550.14121423531651,193.66667175292969
-548.94605386826515,205
-547.75112438777614,203.33332824707031
-546.55642574730518,211.33332824707031
-545.361957900328,218.66667175292969
-544.167720800333,201.33332824707031
-542.97371440082134,215.33332824707031
-541.77993865529243,203.33332824707031
-540.58639351727652,205.66667175292969
-539.39307894030026,218
-538.19999487790665,203.33332824707031
-537.00714128365507,212.66667175292969
-535.81451811110674,216.33332824707031
-534.622125313841,207
-533.42996284544643,201
-532.23803065952234,211.66667175292969
-531.04632870968271,192.66667175292969
-529.85485694955059,203.33332824707031
-528.66361533275631,211.66667175292969
-527.47260381295564,200.66667175292969
-526.28182234379165,197
-525.09127087894194,204
-523.90094937208778,203.33332824707031
-522.71085777691223,213.33332824707031
-521.52099604712748,208.66667175292969
-520.33136413644206,216.66667175292969
-519.14196199858088,212
-517.95278958728341,217
-516.76384685629819,213.66667175292969
-515.57513375937924,217
-514.38665025030423,212
-513.19839628285263,211
-512.01037181081665,205
-510.82257678800124,217.33332824707031
-509.63501116822226,218.66667175292969
-508.44767490530649,203.66667175292969
-507.26056795309523,205.66667175292969
-506.07369026543893,210
-504.88704179619526,221.33332824707031
-503.70062249923831,220.66667175292969
-502.51443232845486,217.66667175292969
-501.32847123773354,209.66667175292969
-500.14273918098661,217
-498.95723611213,223.66667175292969
-497.77196198509228,223
-496.58691675381124,221
-495.40210037224642,213.66667175292969
-494.21751279435375,238
-493.03315397410915,220.33332824707031
-491.84902386549584,219.33332824707031
-490.665122422517,227
-489.48144959917408,231
-488.29800534949027,212
-487.11478962749243,229.33332824707031
-485.93180238722562,210.33332824707031
-484.74904358273852,215
-483.5665131681053,225
-482.38421109738738,230.33332824707031
-481.2021373246771,228.66667175292969
-480.0202918040759,220.66667175292969
-478.83867448969067,215
